contract_type,monthly_charges,support_calls,age,random_noise,time,event
2,89.07903252135213,1,44,0.3018124860758687,633,0
2,45.33771964516218,0,46,1.6342744859765308,448,0
1,33.421466004334185,1,32,-0.2991951501693214,482,0
1,52.91650676523669,2,64,-0.3615132271068674,131,1
1,66.27935837830009,2,29,-0.4078989245436482,356,1
0,38.07339979547953,2,75,-0.31916448321816865,116,1
2,69.7046557404885,0,58,-0.659954013146598,245,0
0,20.0,0,36,0.27098821468719997,506,0
0,36.39857732590384,2,29,0.029104067148411294,43,1
1,90.12733744830625,2,40,-0.5099145018382725,10,1
0,88.11371560833683,3,22,1.2511489130189024,90,1
0,58.24369703839401,2,75,1.896582922486307,4,0
1,39.46707072769141,2,43,1.1665772055734005,492,1
0,39.17789345421967,2,70,0.558124013083395,190,1
1,58.80195262176058,1,69,0.761769726263774,188,1
0,89.33555474935875,1,27,1.856415517826335,148,1
0,97.84737074032974,2,39,0.7603193157594238,21,1
0,55.104047935540926,0,56,-0.5851858525992847,244,0
0,35.39522722045648,4,40,0.3922725266505483,3,1
1,78.03530913599,0,28,0.6262442660633177,319,0
0,45.29395088122452,1,45,-0.9947172740359198,146,1
1,54.45242083416393,3,48,-0.2849308186431779,161,1
0,109.75828271311113,1,25,1.100391824055466,79,1
1,94.81346285697305,0,70,-1.8234927350495862,467,0
2,74.73922936754354,0,56,-1.250428545040594,138,0
1,31.84242996661831,2,65,-0.1764070536283277,202,0
0,76.34189702411976,0,45,0.3536795955057045,58,0
0,101.87971872362579,2,33,-1.357632444948907,37,1
0,58.73099002703393,0,63,-0.1267892516659413,52,1
1,110.53342269960146,4,64,1.1537685390885666,52,1
0,108.7823586855462,0,69,0.06865145707428366,6,1
0,119.9119849643042,1,48,0.9390889436311305,27,1
1,79.15729379594059,3,58,-0.5921141213350033,66,1
0,87.62175099418036,2,65,-0.8099168567891817,28,1
1,112.4256186499327,2,33,0.8488738302850475,176,0
0,83.42181811206927,2,22,0.36926553465618983,27,1
0,54.96297676629362,2,52,-1.1855960077744592,196,1
1,56.54371490416416,1,70,-0.800840916162789,285,1
0,77.15664861321217,0,42,1.5645812410574145,270,1
1,31.28315734161344,1,30,-0.9245552194693161,88,0
0,65.70223253907422,1,46,0.9343287467259975,39,1
0,102.89641354690761,1,44,-0.47818669723369966,43,1
2,20.0,1,57,-0.003175856767131344,103,0
1,116.03446305383545,1,34,0.29459262094337224,41,0
1,103.67122656109478,1,54,-2.1009812104995986,110,1
0,56.20706152508571,3,55,-1.462717335427299,11,1
1,86.30172483615429,2,46,0.0863330187871626,105,1
0,70.09443180718979,6,75,-0.7243075637838803,13,1
0,106.89971105316049,4,78,0.9965812952746222,1,1
2,99.48049428309824,1,76,-1.6061208808681247,606,0
0,27.997878304509726,1,51,0.565255056257987,83,0
2,87.6178724039253,1,47,-1.3762212204043263,640,0
0,63.83116439070257,2,48,-0.35210499414442864,45,1
0,72.484977115543,1,39,-1.064377764237964,18,1
1,48.154842970905534,7,63,1.9024298804711979,25,1
2,122.44411207362506,0,42,-1.3394921629700358,437,0
1,101.20185459707727,3,79,-0.1220596953690234,36,1
2,47.80686508081098,1,21,-1.726836148020152,343,0
1,29.96168179269302,1,52,1.5995701220705898,319,1
1,58.42982107066455,1,58,0.4012824161772051,212,0
2,83.03507938273917,1,67,0.13697308959866786,283,0
0,77.20617531838668,1,61,1.4743129392917256,297,1
0,107.5939847430473,1,26,0.1474224414226123,163,1
0,93.69759166542556,1,76,0.2195713561410768,13,1
2,99.0870707725872,0,43,0.13172528806515155,98,1
2,79.80566201831311,2,44,0.5636343254431193,5,0
0,28.32103809367029,1,44,-0.4924413839212625,113,1
1,64.12904406559295,1,35,-0.21428730736333237,266,0
2,101.80269219725997,0,47,0.810334628457446,230,0
0,68.45431214426061,1,62,0.27737295155788194,14,1
1,85.09271105871241,0,76,-0.11424391410212563,28,1
2,60.43755054261601,3,63,-1.4005223910307123,546,0
0,39.105644543744646,4,48,1.4980502845365953,122,1
1,66.2996780786167,1,59,-0.6614541099507707,58,1
0,79.27142329097961,0,20,0.9872372384192569,33,1
2,50.32936841615669,1,46,0.1757536516880854,232,1
2,62.92866265429994,2,24,-1.2934505227298703,729,0
2,41.81610274042052,0,35,1.252275477530615,373,0
0,103.57734752692288,0,33,0.2545406463995396,33,1
2,61.166327272358984,2,66,1.3353453567370426,34,0
2,113.5826663537855,2,74,-0.18240870073591886,209,0
0,115.86243551622725,2,49,0.7040512299670544,30,1
2,67.56862105834769,1,55,-1.7625271113450138,712,0
0,39.74653802357951,2,42,-0.5002158635937571,2,0
1,20.0,2,61,-1.2729933322312716,225,0
0,25.83888780919625,2,49,-0.37478385003839176,11,1
0,28.784955253040195,1,36,0.47181173950614497,224,0
0,111.35408882384513,2,20,-0.6045800876541457,18,1
1,73.47473761680838,1,75,0.8638420936387817,207,1
0,81.68813572275964,3,77,-0.8566126435500113,50,1
1,20.0,1,52,0.8852366136499785,345,0
0,34.06100712348215,2,67,1.3097571658740361,122,1
0,96.6123932933886,0,46,1.0135261350909857,148,0
1,78.60322337147758,0,28,-0.34418905182977283,667,0
1,65.58384163943208,3,23,-2.125453597944143,82,1
0,86.94527075800367,3,36,0.5821669967373478,54,1
1,119.07393418407445,0,54,-0.12523471471530392,589,0
2,63.36872609388848,1,62,-0.9783929401273533,97,0
1,72.08109407974209,1,44,-0.5562790648704103,96,0
0,75.77790756193916,3,22,1.4344253164448015,61,1
0,141.76328905821978,1,43,-1.1373402006101545,69,0
2,20.0,1,52,0.4683091756212118,3,0
0,90.49669044366424,1,36,0.21795817563740372,133,1
2,66.55593253722809,3,34,-0.35738766466323224,76,0
1,87.00315178552539,4,71,0.6445326873130469,31,1
2,50.27882338015827,0,52,1.6322452588988656,674,0
1,68.5310490742465,1,64,-0.29597150388619836,95,1
2,91.34231738396485,1,66,-0.24318094807710125,160,1
0,150.0,0,30,0.6220649049902,58,1
1,94.24108568206213,0,31,0.9182428214350015,165,0
0,44.55803205908474,2,47,-0.1277072071486352,3,1
0,57.2872095393189,1,78,-0.3053737360936483,74,0
1,56.39757674848438,2,75,-2.2176465207197604,245,1
2,20.0,2,65,-0.7780089123665535,447,0
2,60.097294248956885,1,74,-1.1393116720675505,679,0
1,91.98487245465235,1,60,0.6846249963118912,540,0
0,31.773036427696148,0,34,-0.24390294860084202,323,1
0,101.45447953151778,1,54,-0.28302160553892824,136,1
1,84.63324463253015,0,70,-0.009056263622981188,113,1
0,47.973000340868865,2,32,-0.8701764701253999,31,1
0,65.75411087986458,6,35,1.553247186688754,4,1
0,117.94965422923099,2,65,1.2981939116966108,28,0
0,92.00643440517598,1,31,1.6181067830476878,14,1
0,70.26350964694443,1,31,0.6834172312388914,20,1
0,62.86950049117047,5,62,-0.029478115021937257,46,1
0,72.29827211354979,0,50,1.614729303006885,180,1
0,54.647093261730895,4,55,-0.6809668359129796,74,1
2,20.0,1,72,-0.8712089790330124,158,0
0,131.26533731604192,0,28,-0.6015115147698592,42,1
0,74.65974997598204,0,28,0.5228712669142984,48,1
1,81.94441795367611,0,74,-0.7621051933876727,6,1
0,68.26276750369274,1,65,-0.1553729882179987,34,1
2,47.94649597826236,2,73,-1.6018552938847763,299,0
1,64.42226557153688,0,43,0.4810976654282442,69,1
0,22.018157134170664,1,20,-1.5171033671831091,59,0
0,138.31259494159912,0,42,-0.9321610548653619,37,1
2,32.96464004732812,0,34,1.217167134896644,208,1
2,39.041011484584615,1,78,1.1803183169861102,346,0
0,56.79222386840799,2,39,0.37431308954649783,101,1
1,108.64227174557132,2,46,0.27566358173523053,371,1
0,70.43526997787963,1,63,-0.5309596471542593,67,1
2,32.91592611908613,0,43,-0.7729036637422013,675,0
0,107.63015082272018,4,51,-0.36224169775737963,7,1
2,91.93001880356444,4,43,-1.5136541744623178,315,0
1,86.15304871649357,1,74,0.2524485549536634,18,0
1,91.47202723512521,1,26,0.04883112480840971,1,1
1,141.83085701747353,1,57,-0.9334212667102668,274,1
0,135.55284685108336,1,78,1.5686819188413577,44,1
0,49.398539709901144,2,28,0.6069137102870481,231,1
0,118.71654978433457,0,24,0.6918418040088565,83,1
0,81.49504569276701,1,47,-0.4873399260391653,445,1
1,84.97287448413249,1,71,-0.0013300780263234102,1,0
0,20.0,0,19,0.6273726701874223,648,0
0,64.88842703835412,0,47,0.15278236710023552,63,1
2,45.61529228990305,3,21,1.6019007847698716,188,1
2,94.84176444679927,2,75,-0.20378756941675114,89,0
2,102.13241501208415,1,72,-0.5045605322361106,490,0
2,20.0,0,31,0.634252876471426,101,0
0,69.33895407987188,0,30,-1.264647272286512,219,1
0,103.65584514382756,0,71,0.9242969323081122,68,0
1,64.39963113059665,1,42,-1.3007118005919829,56,1
1,91.87190935007094,0,30,0.6385846660585501,232,0
0,80.53496402881252,1,30,-0.6482735541726626,243,1
2,80.24980695857879,0,54,0.4765841469833932,584,0
0,61.86055065795108,1,77,0.9073429460610174,170,1
0,33.50257587592871,2,61,0.15342119550391872,3,1
1,36.354095577249176,1,23,-1.19962095164068,45,0
1,91.28057543365952,3,43,-0.896775244507152,323,0
1,70.58374766556649,4,71,-0.7286591410337823,61,0
0,65.84463266178325,3,31,-1.895006893597774,19,1
2,57.28329873032942,1,25,1.127477858731929,436,0
0,60.84433463557745,1,41,0.11010758575632887,274,1
0,101.40735383464418,2,39,-1.1355180451889948,10,1
2,59.9426775439592,2,57,1.4556748574583571,323,0
2,29.76805860095294,1,56,-0.7013281001381633,387,0
2,92.3095532662052,0,66,0.25057248907487145,196,0
2,63.85370008405848,2,38,-0.8252705451962018,637,0
1,70.9418759659833,0,60,-2.018260153329028,118,0
1,118.22734919198531,2,43,-1.3644405588512607,100,1
0,69.38318327948478,0,27,-0.4484904308664313,115,0
0,78.67551019356176,2,30,0.8982968712060478,85,0
0,34.63229526105024,3,59,0.3465331468192452,25,1
0,63.409916429471195,5,70,0.14020512617124528,24,1
1,88.28578135625804,1,75,-2.010027622744882,527,0
0,23.33878798476273,2,31,1.2700861476800949,43,1
0,76.02535279347128,1,26,0.22367969649555597,17,1
0,73.0237321793442,0,24,-0.11941766989216007,102,1
1,71.23862366762319,2,56,1.1324231099888953,132,1
0,101.1147669597473,1,75,1.2474967235682737,23,1
2,80.03315544545565,1,48,1.1545902476091912,617,0
0,114.34215695069332,0,67,-0.24708649670328767,67,1
0,40.19231453217891,1,33,-1.0034765607841956,256,0
1,74.07773701655044,2,25,0.9889229171420731,63,1
2,72.53400359169842,2,65,-1.365054443070417,694,0
0,37.922365187347594,1,68,1.9472567386642823,69,0
1,98.68885006274039,1,32,0.027999545194562925,561,0
1,139.74019917558454,0,42,-1.0608842556995841,149,0
0,69.48981776548507,1,64,-1.2318685541566103,67,1
2,85.150632648213,2,55,-1.2776048240560596,638,0
1,72.53555427445981,1,58,0.1403629067208431,398,0
1,48.592459902784725,2,32,-0.006392320059787118,49,0
2,20.0,2,42,-1.235922173509193,182,1
2,48.826795507139046,2,24,-0.356455786555902,576,0
1,28.24124857144806,1,43,-1.3679353860913424,386,0
2,121.12306234177353,0,77,0.5893018059441726,122,0
1,66.54670918230282,3,25,-0.0545932661127137,43,1
1,59.62242012858488,5,35,-0.37840250591744795,173,1
1,96.67461474363418,0,38,-1.2881107300675272,411,1
1,36.34746691432336,0,33,-0.3001556002227654,533,0
0,46.99407885986343,1,64,-0.4147278813463268,214,1
2,72.04216807745863,2,20,0.31772670120959673,66,0
2,100.86306974270443,1,18,0.16701797811696062,425,0
0,85.05055135506365,2,30,0.7920601020793422,38,1
2,77.44975427547647,4,71,-0.48457654350506235,102,0
0,72.3435320570805,1,78,-1.8604115021964944,35,1
0,82.00707566580326,1,49,0.99109287659804,21,1
1,76.04958715387764,2,29,-0.9360325130481806,118,0
0,39.10083175669193,2,48,-1.1069170530152554,15,1
2,71.38237664899454,2,58,-0.043116545113752174,208,0
2,37.789340232467424,1,19,0.30227051295451685,36,0
1,72.43247628702471,2,58,-0.5308364057146827,248,1
0,55.58056175535276,0,25,-0.5386926814681269,167,1
0,146.18144868348583,0,76,-0.3910263177655551,16,0
1,68.80316848744864,3,42,1.4165403509931433,82,0
2,27.872813012152335,5,22,-0.0026780875581322683,88,1
1,65.97459367969226,2,62,-0.9679628394617962,157,1
0,85.58076236913664,0,19,-0.9577833569029672,73,1
1,120.20091838457571,3,59,-0.2508841795823693,123,1
1,52.316428001838446,0,75,0.23785793402800734,421,1
1,22.527160779290803,0,55,0.48398016196619054,111,1
0,94.50511034292944,0,56,0.12415860384721537,347,1
1,28.582038823010464,1,20,-0.8418733509170888,67,0
1,56.91533675477545,3,63,-0.42394129956078275,97,1
2,62.27138543467018,2,65,0.7339078818646241,565,0
0,67.91099640099675,0,55,-1.1460919604530955,38,1
1,90.67493371223007,0,39,-0.46575339307746244,58,1
2,49.49097153140837,0,57,0.5974628578813526,436,0
0,61.78812243499718,0,50,0.8752814266351764,30,1
2,69.57188941151834,1,69,-0.19291537109138282,444,0
1,74.48793872556364,4,49,-0.41120681057081593,71,1
0,72.93481524123769,1,64,-1.32211794144374,96,1
0,83.0801732566774,4,34,0.5256399227270944,26,1
0,81.77902346952904,0,35,2.5651540585996915,340,1
1,83.60756570527656,3,73,0.3864461835180462,307,1
0,22.53330499760567,5,20,-0.05087965164398104,109,1
1,71.50683097497041,1,73,-0.9198106131509073,199,1
0,84.38522644004826,0,23,-1.8788569137431494,18,0
2,91.8682358371135,2,66,0.17695924973983332,201,1
2,49.229476772986175,2,72,2.350339120154303,280,0
2,50.228821753340654,1,30,1.2708122296569129,435,1
1,52.77697974149205,2,72,1.1165642691137982,142,1
0,86.0924169967403,1,71,0.24560281705791556,58,1
1,101.01643164772625,1,48,0.35952316028032216,15,0
0,57.776196781251954,0,34,-2.4237473182779774,140,1
0,97.23886940881147,0,38,0.762510580763997,12,1
0,73.70439427493783,2,33,-0.5793405695758157,36,1
0,66.27142668512691,4,34,-0.7017273465958871,39,0
1,63.65847310546093,1,49,-0.32325695304860746,362,0
1,92.3983409380647,2,18,-0.3570044894510149,217,1
0,79.7673345036121,1,65,-0.7176355919716624,47,0
0,138.2747628294291,0,55,0.01387207217597611,9,1
2,44.433260710080276,0,25,-0.5582775962080532,434,0
0,85.54305106089927,3,18,0.10032295575614611,11,1
0,54.123969705654616,2,19,-1.487177814550033,53,1
0,43.92139039034069,1,64,-0.2140577706320174,172,1
1,69.67398588895084,0,54,-1.0962955896862512,145,0
1,74.12057438221107,2,41,-0.6414493184978661,39,1
0,150.0,0,44,0.14339884303353057,39,1
0,64.47562552950394,0,37,-1.603997614754958,28,1
1,36.094638115459496,1,64,-0.8224073772721373,710,0
1,78.19032152483157,2,79,0.568964384836334,51,1
0,20.0,2,38,-1.413177841865801,74,1
2,67.24129652187203,0,59,1.7778671402788075,544,0
0,70.48075846885482,1,54,1.2044079561306467,26,1
0,93.83801148835634,0,52,-0.49452708445227916,9,1
2,99.20866748283541,0,55,-0.7872096877850634,704,0
0,54.89291143276848,4,70,0.20193990333548184,2,1
1,65.48157956110201,1,32,-1.4474622570271596,1,0
0,47.01637508167987,0,67,-2.002142724832433,265,1
0,36.158123355769185,0,63,-0.45933512405256655,84,1
2,79.29684338141904,0,59,-0.1340487665021912,123,0
0,31.792433542102025,0,47,0.0944272243535302,22,0
2,57.561192982844105,1,21,-0.6147406161178844,213,0
0,40.14478120302287,3,60,1.2739467294749474,347,1
0,86.49049558870779,1,69,-1.4951396584838834,15,1
0,124.04290297799464,0,56,-1.1382621349580988,108,1
1,30.95236051590006,0,32,0.48663595614481137,610,0
0,20.0,2,40,-1.1616473856371412,230,1
2,66.25339343949798,0,58,-1.2003204521973168,305,1
0,70.47093387873275,1,32,0.12335479220716372,33,1
2,76.55977920271893,1,43,-1.0535226203160315,269,1
0,56.610384542969655,1,29,-0.13308442792068725,214,0
2,63.98082103523704,1,35,-0.6998565596577566,45,0
1,81.02531231621806,2,23,-0.8616637033727397,102,0
1,101.21292677934517,6,35,-2.1023053913449403,2,1
2,20.0,6,74,0.1395631528213373,61,1
1,58.93181682905613,5,67,-1.2471899921129288,36,1
1,76.4142638182319,1,71,-0.1682422035305197,386,1
0,42.46071686167792,2,41,-0.512104898348565,166,1
0,121.93508895301898,0,55,-0.20650805869988326,44,1
2,50.93770359313789,4,45,-0.14967537401326075,321,0
1,68.76121938978152,1,32,0.1936282509182633,128,1
1,86.68066290526872,1,36,-0.7277593014914427,33,0
0,52.261456335943166,2,22,1.2426964792733683,108,1
0,20.0,1,21,-1.8474000608555767,53,0
0,57.140364192504,1,34,-0.22659111852722916,3,1
1,100.88321667781122,0,70,0.8362309764108673,225,1
0,59.89314619644584,1,27,0.4767725530026038,5,1
0,44.60697095623064,2,29,-0.974835576528597,202,1
0,97.77016628508164,0,22,-0.8082454929880238,170,0
0,60.07675311930842,2,24,-1.0067925593266038,99,1
1,54.695175590493484,3,61,0.5992276306643892,229,0
0,74.48368268989928,3,40,-0.7399237285155085,12,1
1,93.12250628856361,1,19,0.2551230881234501,28,1
0,141.45140595197637,3,47,0.2643014140759551,36,1
0,94.8170832297227,2,69,2.368393468235372,43,1
0,104.79519899165032,0,66,0.3132512598017035,122,1
0,54.82101403036434,1,62,-0.8111440147504635,172,0
0,39.22395682091571,2,54,-1.460150262066399,48,1
0,71.86994048857369,3,22,-0.27585271463774547,7,1
1,73.21509745778789,2,37,-0.11908584242731844,465,1
0,37.644617759062086,1,43,-2.2106995273905556,84,1
1,64.74116410287961,0,61,-0.7138541602930133,7,0
2,81.97952805157392,2,61,0.2973525428275529,497,0
1,80.81180185054241,4,56,-0.5323556702661748,30,1
0,85.12863560152817,0,23,0.9686237857058371,24,1
0,78.72894190412329,2,46,-1.55835644472052,84,1
0,54.78974022189833,1,27,0.6768828201532168,101,1
0,54.582981200534704,0,68,0.9138897415259529,91,1
2,34.03145806018372,4,33,0.9564964758415365,135,0
0,123.54325117555285,0,51,-1.5658563846543787,70,1
0,70.40351093857879,2,48,0.3145527958573842,18,1
1,63.25440832615444,2,53,-0.6687541185215149,154,1
1,42.13623755642624,2,58,-1.4061424419829012,139,1
1,150.0,2,75,-0.4138677249737084,67,1
0,37.800159033313136,3,22,-0.9049779919008093,43,1
0,57.134562231817796,0,50,0.9207504681638696,33,1
1,82.47510508858181,1,60,0.5130633430135693,200,1
0,88.00638897232832,1,36,-1.1524444681088677,41,1
0,98.73796165647052,1,49,-0.724221313830929,26,1
0,124.2282552330779,1,74,-0.3806974256166236,139,0
0,85.18472966382137,2,40,-0.07240514731789721,4,1
0,38.31907600099997,0,20,1.0063782748037806,213,1
0,62.29164624634655,0,18,0.6907823264806331,31,1
1,79.23497117541655,2,53,0.05139196897484001,282,0
1,132.0467812451747,1,58,-0.26064884989492215,545,0
2,28.065835647271086,3,45,-1.773354034607472,412,0
0,106.07729515675683,1,65,1.2919976261260564,122,1
0,75.3974310863925,2,56,-0.44709659786565714,18,1
0,95.13491605688442,4,22,1.5548402404262571,4,1
1,66.94015850092204,1,30,0.1961092921318354,177,1
1,44.72702109621021,0,28,2.0252842086214446,25,0
0,92.52618338203996,2,63,0.6063215333663162,27,1
2,89.63293081316863,4,39,-1.4320196312208788,19,0
0,99.16170897219166,1,66,-0.6144154802612122,40,1
1,69.60086093864093,1,40,-0.16913496067196493,238,0
1,52.005339300404515,2,29,-0.873782887108324,102,1
2,23.23639014928475,1,70,-0.37706081718204426,61,1
1,94.58119804418219,2,72,-1.3669391585821093,160,1
2,82.71668447331959,1,70,0.0057212810991223995,366,0
0,41.026521014081226,2,38,0.23741194901093982,6,1
2,53.842789801101276,1,36,-1.0041094072061187,195,0
0,55.99723564145678,1,22,1.9402542934819118,83,1
2,25.51046704052746,1,41,0.06351326128045882,287,0
1,45.46952810184599,2,47,-0.816740866122912,125,0
2,35.985089295809374,1,25,-1.6295392999652172,53,0
0,57.625629643361904,2,19,0.059942889397168415,2,1
1,47.83907505011312,1,76,-0.26048853281335294,71,0
1,21.18985237399754,2,66,0.783040907286443,524,0
1,130.67770691708444,1,51,-0.14337026497196806,248,1
0,107.57622193087693,2,76,-1.193718782268727,20,1
0,46.62941735440043,0,40,1.670718296177581,3,1
0,78.1726418996083,4,20,0.4356248795071857,19,1
0,82.52395269463885,3,73,-0.2541087115983586,9,1
2,105.73257564320431,2,69,0.16463853144973825,672,0
0,45.44184920019764,0,75,0.47404195656165815,168,1
2,102.76320351947278,0,75,-1.428856613893435,76,0
0,53.56284087379195,1,41,0.15769421996281013,8,1
0,29.924127874941597,1,79,-0.45012347329389163,212,1
1,91.72409677943492,3,35,0.5072999856297516,144,1
1,108.72275272367284,1,78,-0.7401819246062783,308,0
0,147.63726920592052,4,79,-0.6047018550970825,1,1
1,34.00824204729359,5,64,1.6628710985640576,139,1
1,90.96759055242367,1,54,1.2309120908821363,46,1
0,57.705962686194006,1,71,-3.2955611799673084,39,1
2,93.50076131572094,3,66,1.1567619824643116,580,0
2,25.88531346306248,3,48,-0.07365202625775688,474,0
1,32.11690672904308,3,31,-0.7081820628990119,115,1
0,46.72375530500548,2,18,-1.0071747357076501,137,1
1,72.36892137004253,2,31,-0.9491176282799884,211,0
0,50.767562003849335,2,58,-0.6799359447584152,27,0
0,89.77163031740258,1,22,-1.1271325836818435,173,1
0,100.80683854773743,1,48,-1.3545996610726423,53,1
0,87.98732623736068,2,48,-1.0403801508439108,59,1
2,118.56362918982603,2,47,0.3233938550656872,572,1
1,82.47479888366028,1,53,0.050090148570797105,241,1
1,33.493098689794984,3,79,0.5558564515518563,328,0
0,110.90129540615018,3,18,-0.06636983921005428,11,1
0,51.845312931820075,4,20,-1.3066793306447917,1,1
0,97.3125549905671,1,78,0.49444092349360613,163,1
2,117.21202649665318,3,37,-1.0046892788749149,381,0
0,83.70064032191198,1,60,0.6466143019889341,40,1
2,25.115235605060505,3,65,-1.1659200029569607,293,1
1,42.45363500470626,1,60,-0.6874766264035254,155,0
0,109.68233400655407,1,38,-0.36139164056791484,6,1
1,64.92631943071551,2,47,0.6744048010569486,176,1
0,72.38720604826497,2,59,0.17599725212739498,6,1
2,92.76473248490828,1,61,0.020001322150924445,297,0
2,90.8896858624097,0,47,1.8856687850553053,68,1
0,78.36399437156382,0,22,-1.8369831612251455,137,1
0,63.739948863386026,3,27,-1.038377642700551,54,1
1,60.61994662802928,0,41,-1.0811884780389913,476,0
2,95.73696475874029,1,62,-1.7706523099222744,10,0
0,86.6070859320338,1,78,-0.7195195128860274,9,1
1,62.28099998146631,3,68,0.687769163796706,83,1
1,102.46336938979422,1,56,-0.5916473985157515,205,1
1,66.12897654610649,2,79,-0.3330029719863096,324,1
1,47.23087903289966,1,78,-0.7965255751603473,426,0
2,40.63777491070702,2,23,-0.46169871558758396,460,0
0,61.827699501889384,3,27,0.642400422547114,29,1
0,107.01172835008579,2,76,-1.6749163979182211,20,1
2,45.84714456908473,0,59,-0.4550087457211382,538,0
0,75.65427283054309,1,75,1.0868180300688906,58,0
2,50.2993196311776,1,60,-0.445083285623264,702,0
0,62.190728761856874,1,71,-2.115561414118679,51,1
0,24.698763640442436,2,27,1.2791757773481913,253,1
2,63.38385312530388,1,42,0.7348969425383328,198,1
0,64.18883860585115,0,31,0.8693971750787908,85,1
1,86.20863832107086,1,64,-1.743783646745394,241,1
0,76.69842739766112,4,56,1.5124557258472144,17,1
1,34.04823625143864,2,30,-0.7732760851111978,426,1
0,102.52594732130629,0,28,-0.509438944220231,20,1
0,76.30909120665986,2,56,-0.7027771659920036,128,1
2,75.9518055153246,0,28,0.9469371819552072,261,0
0,69.72452939844584,4,63,-0.17979835250529552,72,1
1,54.46727658333341,2,66,0.48174103258762574,1,1
0,76.53407019246178,1,33,0.07590102288436813,94,1
1,84.26765307785747,1,50,-0.09504200369292053,209,1
0,20.0,2,58,-0.9467840637461963,78,1
2,53.83717487961713,2,58,1.8121405873077656,56,0
0,62.35159088789232,3,77,-1.4633936285052291,13,1
0,77.68511817082835,0,49,0.4122539740346844,32,1
0,105.79933017781377,2,76,0.3766565921072789,57,1
0,46.84777556209653,2,27,1.1543562861524255,63,1
1,55.06114459546474,2,68,1.3880900323792782,94,1
0,54.6239766806035,0,32,-0.13738859941677573,116,1
2,45.95417229686375,3,33,0.5303943059247528,387,0
0,59.58440514663212,2,60,1.7648737104525094,88,1
1,38.38493513906963,5,73,-1.0664334750651765,111,1
1,82.8344318545871,3,74,-0.3844681126994213,166,1
0,20.0,0,66,-1.3046459986144672,317,0
0,53.15986010673382,2,77,0.37181681099472264,176,1
0,60.115320993460415,2,79,1.0644562081406352,43,1
1,120.24579018742195,2,68,-0.1210414920675384,77,1
1,61.75593085741936,4,62,-1.6209600494536405,16,1
0,20.0,0,49,1.0216508350576774,102,1
2,20.0,0,23,-1.7762989615657787,245,0
2,71.02088759040043,1,64,-1.5459547779230411,187,0
1,88.41312567369727,3,65,-0.17833838749471878,258,0
2,81.26367572881759,2,53,0.25178524567549915,431,0
0,75.0271031740297,2,25,0.42224749875835416,19,1
0,104.86778792517,1,42,-0.06613955204647334,9,1
0,53.812263377886055,1,24,1.7600437651348573,226,1
0,96.84731668080475,0,76,0.06516834108320184,242,1
1,21.03955344920748,1,34,1.0346681017529358,229,1
2,42.851565011858014,1,65,0.786954564094698,172,0
0,20.0,2,47,-1.2928737322045296,33,1
0,61.754640979906235,2,19,-0.1697304872855214,19,1
0,68.61216348200972,3,34,2.123320513281019,1,1
2,73.4230447667956,2,74,-0.5043508539402574,476,0
0,71.85650058661406,1,21,-0.6746205243566907,16,1
1,42.17340007564816,1,43,0.17057558147702223,7,1
0,64.29277466760352,3,31,-0.4685199292600519,5,1
0,25.07659994182754,3,25,-0.7937045795022385,27,1
2,110.89686925396751,2,22,-0.48328339429758677,258,0
2,60.89121781305997,2,22,1.4320096713686254,337,1
0,55.33341642868926,3,22,-0.13661869147757238,115,1
2,117.66820985332248,1,44,-1.328075032754712,428,1
1,32.73260399352312,2,22,-1.5117465380881643,177,1
2,36.23238657904093,2,20,2.2068049320544696,355,0
0,37.113390253943045,1,55,-0.22333436943410231,41,1
1,67.96385854901554,1,47,0.43457850096541834,36,1
0,82.94894888912792,3,18,-0.7713772263396093,14,1
1,92.19026404353501,2,25,0.3209859692714158,339,0
0,147.15985952484908,1,30,1.459329651601532,54,1
0,20.0,2,37,-0.6522631837437548,232,1
0,88.2620676737325,2,23,0.45858677994858266,6,1
1,53.286082822833066,4,67,-1.405746275890388,98,1
0,52.4075455333368,1,67,2.022866118366792,31,1
1,51.406836152383676,0,65,0.2685359302445748,213,0
2,42.7369098757608,1,25,-0.41279384435229194,157,0
0,120.53574503810356,0,47,-0.2978741232861638,153,1
1,95.26891981041709,1,66,-0.5100381745143354,13,1
0,70.69587935672125,0,57,-0.4589051641234932,57,1
2,110.53047257461,0,32,-2.44749514234966,58,1
0,24.624131041033735,0,75,-0.09796573209675552,10,1
1,30.078846060072216,3,27,-0.13987868060571226,25,1
2,20.0,0,50,0.4886615372604771,684,0
2,49.017563796301374,0,26,-0.5231437464415264,350,0
1,74.85095580114259,1,66,-0.7710363141410225,15,0
0,73.08575733797002,2,69,-0.007774944452975179,34,1
1,74.48025733179641,0,74,-1.6123681180904839,95,0
2,27.668295068017542,2,50,0.14342318753458425,265,0
1,94.09464227842065,4,26,-1.861819259521721,18,1
0,77.18882554716994,1,31,1.1208186488307958,17,0
2,91.99162844397995,2,73,0.684269955660775,635,0
1,20.0,1,49,-0.9261858764240133,125,1
1,79.3447257639337,2,54,0.6611380133380368,216,0
0,34.367042802474195,0,23,0.11151422425388119,86,1
1,58.080302423459145,4,22,-1.0090102310848599,70,1
0,86.0309469590915,1,21,-2.0228761572290894,47,1
1,72.73280818767739,0,77,0.31643568342645223,3,0
0,44.45380060662043,1,65,-0.7942818471350348,19,0
